Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR25888833,2023-09-02 19:12:19,2023-09-02 19:02:31,200908617,40583540634,200908617,202,13865,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR025/25888/SRR25888833/SRR25888833.lite.1,SRX21609209,mEubGla1_RNAseq_kidney,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP184741,PRJNA516733,3,516733,SRS18782497,SAMN32746534,simple,27606,Eubalaena glacialis,"Animal sample from Eubalaena glacialis (North Atlantic right whale) for VGP genome, mEubGla1",,,,,male,,no,,,,,G10K,SRA1704398,,public,754E9B83F78091368910718FF5521F96,8A156FA8D4B8175AB2F10A4DC233C816
SRR28746534,2024-04-21 07:26:37,2024-04-21 07:19:56,200908617,40583540634,200908617,202,13865,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR028/28746/SRR28746534/SRR28746534.lite.1,SRX24312282,mEubGla1_RNASeq_kidney,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP502885,PRJNA1102420,,1102420,SRS18782497,SAMN32746534,simple,27606,Eubalaena glacialis,"Animal sample from Eubalaena glacialis (North Atlantic right whale) for VGP genome, mEubGla1",,,,,male,,no,,,,,G10K,SRA1849418,,public,754E9B83F78091368910718FF5521F96,8A156FA8D4B8175AB2F10A4DC233C816
