Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR37355512,2026-02-24 21:16:30,2026-02-24 21:09:01,82381850,16471377799,82381850,199,4590,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355512/SRR37355512.lite.1,SRX32269273,2LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190671,SAMN55933225,simple,9773,Megaptera novaeangliae,2LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,FC659F79FAE00A17A038BC2726582B61,FBC956E066F32C34148EA743A8289929
SRR37355511,2026-02-24 20:52:41,2026-02-24 20:45:18,91899262,18407128631,91899262,200,5059,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355511/SRR37355511.lite.1,SRX32269274,3LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190672,SAMN55933226,simple,9773,Megaptera novaeangliae,3LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,C561E0E8E71A2823D3B855F55A20890C,9FCB3CA7604F6C736A4C1B19505F5460
SRR37355510,2026-02-24 20:55:46,2026-02-24 20:45:58,98163588,19644617272,98163588,200,5464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355510/SRR37355510.lite.1,SRX32269275,4LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190673,SAMN55933227,simple,9773,Megaptera novaeangliae,4LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,F514C067F15DF1BA72B467ABB35996C8,61A07D287ECA895E91A7DEDBF24ABAC6
SRR37355509,2026-02-24 21:06:56,2026-02-24 20:56:59,83797379,16660239428,83797379,198,4665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355509/SRR37355509.lite.1,SRX32269276,5LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190674,SAMN55933228,simple,9773,Megaptera novaeangliae,5LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,7B35D5DDDF9C522C35439B70AE5127CE,D7DA0A0291C13576E90F4FA7C3114169
SRR37355508,2026-02-24 21:16:30,2026-02-24 21:08:50,94057767,18822329187,94057767,200,5212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355508/SRR37355508.lite.1,SRX32269277,6LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190675,SAMN55933229,simple,9773,Megaptera novaeangliae,6LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,9CF3BE8BA4F6C75B2CAF3EAD062795D4,032E95FBFD8DFFB378546488BC219917
SRR37355503,2026-02-24 20:53:22,2026-02-24 20:46:37,72742574,14506908131,72742574,199,4064,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355503/SRR37355503.lite.1,SRX32269282,10LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190680,SAMN55933233,simple,9773,Megaptera novaeangliae,10LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,1BEF82E60984CF3D87D77C6FA143DE05,E9A48CA55C45D851D1AE4DD412999F37
SRR37355505,2026-02-24 20:57:41,2026-02-24 20:50:32,81007685,16210882825,81007685,200,4487,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355505/SRR37355505.lite.1,SRX32269280,4EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190678,SAMN55933205,simple,9773,Megaptera novaeangliae,4EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,9076B1C4514C3B58A7F1E677CCDF93BE,FD5768D45D1CFD0E85933731A9E13E9D
SRR37355507,2026-02-24 20:50:12,2026-02-24 20:39:42,81969198,16364897146,81969198,199,4550,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355507/SRR37355507.lite.1,SRX32269278,7LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190676,SAMN55933230,simple,9773,Megaptera novaeangliae,7LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,C6265813DABDA5D75E472C9C6AF306BD,5A03D9D226F4BC5AF72A410D5EE8E038
SRR37355506,2026-02-24 21:06:55,2026-02-24 20:55:48,100216786,19953767243,100216786,199,5582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355506/SRR37355506.lite.1,SRX32269279,8LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190677,SAMN55933231,simple,9773,Megaptera novaeangliae,8LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,110EA01F5BF21BCB2E17B7617DE02715,C42E96A2FD54A3FF522575A453938A78
SRR37355504,2026-02-24 20:59:51,2026-02-24 20:53:54,81948550,16382526735,81948550,199,4519,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355504/SRR37355504.lite.1,SRX32269281,9LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190679,SAMN55933232,simple,9773,Megaptera novaeangliae,9LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,75139762E0EFA442DBACDAF8605A910A,FE3EBDFB8BB52C0F25FBCEA468E41B5C
SRR37355502,2026-02-24 21:04:36,2026-02-24 20:55:35,78385189,15673023821,78385189,199,4351,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355502/SRR37355502.lite.1,SRX32269283,11LM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190681,SAMN55933234,simple,9773,Megaptera novaeangliae,11LM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,F981C43989275FD7DF04F51A10568E06,38FB609FC5CD3EC1735160E3377D0A03
SRR37355501,2026-02-24 20:50:12,2026-02-24 20:39:28,77576729,15516023799,77576729,200,4322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355501/SRR37355501.lite.1,SRX32269284,5EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190682,SAMN55933206,simple,9773,Megaptera novaeangliae,5EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,6EE0FF3B450CD194389960550B2C206D,9A28EE534E8A33902E59C706E1CB8E76
SRR37355500,2026-02-24 20:52:41,2026-02-24 20:42:30,82767964,16575518751,82767964,200,4602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355500/SRR37355500.lite.1,SRX32269285,6EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190683,SAMN55933207,simple,9773,Megaptera novaeangliae,6EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,CE327876C121924F0EABD8C05BB449AB,4A85B5F1085E30896AE6BA0FE744CBDA
SRR37355499,2026-02-24 20:55:46,2026-02-24 20:46:43,86843636,17375600449,86843636,200,4817,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355499/SRR37355499.lite.1,SRX32269286,7EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190684,SAMN55933208,simple,9773,Megaptera novaeangliae,7EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,B22967859F70F6C2C5CCF6F23C6EDBE1,2811296460C0B36460F9722066255AC5
SRR37355498,2026-02-24 21:06:55,2026-02-24 21:02:46,64610491,12901243812,64610491,199,3584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355498/SRR37355498.lite.1,SRX32269287,8EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190685,SAMN55933209,simple,9773,Megaptera novaeangliae,8EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,6AEFB665E1F1489F0D3DB19C2EDE46FD,5AE29AD87292F18607634A197A44738D
SRR37355496,2026-02-24 20:50:12,2026-02-24 20:40:12,80631171,16150897115,80631171,200,4486,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355496/SRR37355496.lite.1,SRX32269289,10EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190687,SAMN55933211,simple,9773,Megaptera novaeangliae,10EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,5052E072AD906F95E88F8D6165E9C486,F88D646938B27DF31FDBA87A90561495
SRR37355497,2026-02-24 20:50:12,2026-02-24 20:41:44,81616718,16345445341,81616718,200,4519,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR037/37355/SRR37355497/SRR37355497.lite.1,SRX32269288,9EM,RNA-Seq,Inverse rRNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP679133,PRJNA1427753,,1427753,SRS28190686,SAMN55933210,simple,9773,Megaptera novaeangliae,9EM,,,,,male,,no,,,,,GRIFFITH UNIVERSITY,SRA2339487,,public,AF99923F396FCDDFD4A16779406000A0,086F3D98F8094B3971B76241C70F85F8
